transaction_id,sale_date_str,customer_email,product_category,product_name,sales_rep,quantity,unit_price,discount_percent,total_amount,payment_method,order_priority,is_weekend,is_month_end,is_holiday_season,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN005646,2024-03-04,derek72@example.net,Books,Cookbook,Michele Williams,2,46.08,17.9,75.66,Credit Card,High,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
TXN005647,2024-04-27,cunninghamshelby@example.com,Home & Garden,Plant,Patty Perez,7,88.84,14.7,530.46,Bank Transfer,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
TXN005648,2023-12-15,cortega@example.org,Books,Textbook,Gina Moore,1,66.03,4.2,63.26,Cash,Low,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
TXN005649,2023-12-28,vasquezkristen@example.org,Books,Fiction,Noah Rhodes,5,32.05,8.4,146.79,Debit Card,High,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN005650,2025-03-19,donnamiller@example.com,Clothing,Sweater,Noah Rhodes,9,282.24,24.6,1915.28,Cash,Medium,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005651,2024-09-04,solomonmichael@example.org,Clothing,Shorts,Holly Wood,7,234.57,5.6,1550.04,Debit Card,Medium,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005652,2024-05-18,tiffanycole@example.org,Books,Fiction,Cristian Santos,9,32.18,24.6,218.37,Debit Card,Low,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN005653,2025-03-28,griffinchristina@example.org,Electronics,Smartphone,Jamie Arnold,9,855.09,0.2,7680.42,Debit Card,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
TXN005654,2023-12-25,johnsonsally@example.net,Electronics,Camera,Margaret Hawkins Dds,7,1650.74,18.3,9440.58,Cash,Urgent,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0
TXN005655,2023-11-12,wpearson@example.com,Electronics,Headphones,Cristian Santos,7,390.39,10.7,2440.33,Cash,Low,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0
TXN005656,2024-07-02,rmitchell@example.net,Books,Textbook,Monica Herrera,10,64.97,9.1,590.58,Cash,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN005657,2023-12-29,wpeters@example.com,Sports,Yoga Mat,Holly Wood,9,376.57,4.4,3240.01,Bank Transfer,Urgent,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0
TXN005658,2025-04-27,brian14@example.org,Sports,Basketball,Gabrielle Davis,9,436.87,13.3,3408.9,Paypal,Low,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN005659,2025-07-06,landrade@example.net,Electronics,Headphones,Daniel Wagner,2,778.4,13.0,1354.42,Debit Card,High,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
TXN005660,2024-10-03,courtney14@example.org,Books,Non-Fiction,Monica Herrera,5,77.89,10.7,347.78,Paypal,Low,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005661,2025-06-24,alexlopez@example.net,Home & Garden,Decor,Cristian Santos,9,478.28,14.7,3671.76,Cash,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN005662,2025-04-25,herreratamara@example.net,Sports,Soccer Ball,Michele Williams,3,20.6,5.8,58.22,Debit Card,Low,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005663,2025-06-10,lisawise@example.org,Home & Garden,Plant,Gabrielle Davis,4,126.56,18.7,411.57,Credit Card,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN005664,2025-01-21,arobinson@example.net,Books,Textbook,Allison Hill,1,71.42,2.1,69.92,Paypal,Medium,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN005665,2025-04-25,andrew67@example.com,Home & Garden,Sofa,Abigail Shaffer,11,186.42,27.7,1482.6,Bank Transfer,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN005666,2023-09-02,perkinsdeborah@example.net,Home & Garden,Furniture,Michele Williams,1,551.75,6.0,518.64,Paypal,Urgent,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0
TXN005667,2024-04-03,wjohnson@example.com,Home & Garden,Bedding,Abigail Shaffer,1,635.7,21.2,500.93,Credit Card,Medium,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
TXN005668,2025-07-10,angel69@example.org,Books,Biography,Ryan Munoz,5,21.04,6.3,98.57,Cash,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005669,2024-02-26,pclark@example.com,Electronics,Tablet,Angie Henderson,10,1064.24,29.9,7460.32,Bank Transfer,Low,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
TXN005670,2024-11-27,robert69@example.com,Books,Fiction,Brian Ramirez,2,42.79,20.9,67.69,Debit Card,Low,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
TXN005671,2024-08-23,jillianperez@example.net,Sports,Bicycle,Cristian Santos,6,478.19,16.8,2387.12,Credit Card,Urgent,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1
TXN005672,2025-06-19,mavila@example.net,Sports,Soccer Ball,Ryan Munoz,12,143.94,3.3,1670.28,Paypal,High,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005673,2025-01-31,nguyenrichard@example.com,Books,Cookbook,Allison Hill,2,25.1,27.8,36.24,Bank Transfer,High,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN005674,2025-07-13,jenningskyle@example.org,Home & Garden,Bedding,Daniel Wagner,8,744.52,9.7,5378.41,Paypal,Low,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN005675,2024-06-13,stacydeleon@example.com,Clothing,T-Shirt,Michele Williams,12,120.91,15.0,1233.28,Cash,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005676,2024-12-19,wjohnson@example.net,Clothing,T-Shirt,Gabrielle Davis,4,165.52,5.3,626.99,Bank Transfer,Medium,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN005677,2024-07-17,erinlopez@example.org,Sports,Tennis Racket,Cristian Santos,10,187.42,2.1,1834.84,Debit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN005678,2024-02-05,stevenferguson@example.org,Electronics,Tablet,Connie Lawrence,6,1411.19,2.6,8246.99,Cash,Low,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN005679,2023-11-20,charles57@example.net,Books,Textbook,Abigail Shaffer,12,62.95,5.1,716.87,Credit Card,Urgent,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
TXN005680,2024-08-12,jonesjoy@example.com,Electronics,Smart Watch,Margaret Hawkins Dds,5,1662.05,11.1,7387.81,Debit Card,High,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1
TXN005681,2025-03-11,jonathanryan@example.org,Books,Manual,Brian Ramirez,2,43.52,16.6,72.59,Bank Transfer,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN005682,2025-07-21,sarah64@example.com,Books,Textbook,Patty Perez,9,32.2,17.7,238.51,Cash,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN005683,2024-01-03,uhunt@example.net,Sports,Soccer Ball,Daniel Wagner,10,44.0,19.3,355.08,Paypal,Low,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN005684,2025-07-09,smithmiranda@example.net,Electronics,Laptop,Brian Ramirez,5,89.85,21.3,353.56,Debit Card,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
TXN005685,2024-09-16,evanselizabeth@example.com,Home & Garden,Lamp,Margaret Hawkins Dds,12,27.9,1.4,330.11,Credit Card,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005686,2025-07-11,hsmith@example.org,Electronics,Headphones,Lisa Hensley,2,1841.77,24.9,2766.34,Bank Transfer,Urgent,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
TXN005687,2024-03-27,potteremily@example.com,Home & Garden,Sofa,Margaret Hawkins Dds,1,338.97,16.4,283.38,Bank Transfer,High,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
TXN005688,2025-02-07,ryanmcdonald@example.com,Home & Garden,Furniture,Gina Moore,5,593.24,22.4,2301.77,Cash,High,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005689,2025-05-29,zrobinson@example.com,Home & Garden,Sofa,Daniel Wagner,3,407.43,12.5,1069.5,Debit Card,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005690,2025-04-03,blackjames@example.org,Home & Garden,Decor,Derek Zuniga,9,794.13,27.3,5195.99,Paypal,Urgent,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
TXN005691,2023-08-25,bridgetharris@example.net,Books,Textbook,Tommy Walter,4,30.88,28.9,87.82,Paypal,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN005692,2024-06-27,joshuarodriguez@example.org,Electronics,Laptop,Ethan Adams,7,1034.48,25.1,5423.78,Paypal,Medium,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
TXN005694,2024-12-25,sbanks@example.org,Sports,Tennis Racket,Ethan Adams,7,76.36,5.5,505.12,Credit Card,Urgent,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0
TXN005695,2024-05-29,michael39@example.org,Home & Garden,Lamp,Brian Ramirez,5,387.44,24.1,1470.33,Debit Card,Medium,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN005696,2024-07-01,christophersanders@example.org,Clothing,Sweater,Carla Gray,11,207.6,23.7,1742.39,Debit Card,Low,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005697,2024-08-07,sloanthomas@example.net,Clothing,Shorts,Carla Gray,6,60.6,9.6,328.69,Cash,Medium,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005698,2025-02-02,kennedyrobert@example.net,Books,Textbook,Monica Herrera,10,77.96,11.8,687.61,Credit Card,Urgent,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0
TXN005699,2024-10-10,wrightchristopher@example.com,Electronics,Smartphone,Margaret Hawkins Dds,12,150.17,20.1,1439.83,Credit Card,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
TXN005700,2025-01-04,olynch@example.net,Home & Garden,Decor,Gina Moore,5,329.88,15.5,1393.74,Debit Card,Low,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
TXN005701,2025-04-22,waterspatricia@example.org,Sports,Weights,Holly Wood,4,263.74,26.3,777.51,Credit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
TXN005702,2024-04-21,parmstrong@example.net,Sports,Tennis Racket,Ryan Munoz,3,265.34,18.6,647.96,Credit Card,High,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
TXN005703,2023-09-22,johnlevy@example.org,Sports,Yoga Mat,Monica Herrera,9,68.07,14.2,525.64,Bank Transfer,High,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN005704,2024-05-10,rgarcia@example.org,Clothing,Dress,Tommy Walter,2,126.3,27.0,184.4,Credit Card,Medium,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN005705,2024-06-16,jerrywilliams@example.net,Books,Textbook,Daniel Wagner,11,32.3,2.5,346.42,Debit Card,High,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1
TXN005706,2024-10-29,hilltonya@example.org,Sports,Tennis Racket,Michele Williams,12,247.05,17.1,2457.65,Paypal,Low,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN005707,2023-09-17,scottsamuel@example.org,Sports,Weights,Noah Rhodes,11,44.88,24.0,375.2,Paypal,Medium,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
TXN005708,2024-01-11,vparker@example.com,Sports,Tennis Racket,Margaret Hawkins Dds,9,407.05,20.7,2905.12,Cash,High,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005709,2025-05-04,epark@example.org,Sports,Tennis Racket,Noah Rhodes,10,46.68,9.4,422.92,Bank Transfer,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN005710,2024-12-06,ajohnson@example.org,Sports,Basketball,Patty Perez,5,25.42,24.0,96.6,Bank Transfer,Low,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
TXN005711,2023-09-27,rickeycarroll@example.net,Sports,Tennis Racket,Margaret Hawkins Dds,1,27.39,14.6,23.39,Credit Card,High,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005712,2024-02-06,qwheeler@example.net,Sports,Yoga Mat,Gabrielle Davis,12,92.95,23.8,849.93,Debit Card,Urgent,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
TXN005713,2024-07-08,emmaalvarez@example.com,Books,Textbook,Gabrielle Davis,1,18.78,28.5,13.43,Paypal,Medium,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN005714,2025-02-24,jeffrey77@example.com,Electronics,Smart Watch,Gabrielle Davis,6,1391.41,18.5,6803.99,Paypal,Medium,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0
TXN005715,2023-10-16,tamara83@example.com,Home & Garden,Furniture,Gina Moore,9,560.69,8.6,4612.24,Credit Card,Medium,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005716,2025-07-22,scottcollins@example.net,Sports,Bicycle,Carla Gray,8,191.02,28.2,1097.22,Debit Card,Medium,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN005717,2024-03-14,ijohnson@example.com,Clothing,Jeans,Daniel Wagner,2,122.25,6.5,228.61,Credit Card,Medium,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
TXN005718,2023-11-21,dcrawford@example.org,Home & Garden,Sofa,Michele Williams,5,426.67,25.8,1582.95,Cash,Urgent,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
TXN005719,2023-08-22,gentrykatherine@example.net,Clothing,Jacket,Carla Gray,1,165.07,10.5,147.74,Credit Card,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN005720,2025-05-17,briannasmith@example.net,Books,Manual,Matthew Foster,12,43.99,17.2,437.08,Cash,Low,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
TXN005721,2025-07-12,christopher26@example.net,Sports,Weights,Derek Zuniga,9,84.24,13.7,654.29,Cash,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN005722,2024-09-30,hflores@example.org,Books,Biography,Brian Ramirez,1,27.05,1.8,26.56,Credit Card,Medium,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN005723,2025-06-08,ahardin@example.com,Books,Fiction,Gabrielle Davis,11,74.01,22.7,629.31,Debit Card,High,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
TXN005724,2024-02-18,colleenclark@example.org,Electronics,Smart Watch,Daniel Wagner,1,1969.56,7.3,1825.78,Credit Card,Urgent,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0
TXN005725,2024-01-08,lbauer@example.com,Clothing,Shoes,Abigail Shaffer,7,213.9,29.5,1055.6,Credit Card,High,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005726,2024-04-24,xbrooks@example.com,Sports,Tennis Racket,Daniel Wagner,3,237.05,17.0,590.25,Debit Card,Low,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN005727,2025-07-24,angelakaufman@example.net,Sports,Tennis Racket,Derek Zuniga,12,454.88,16.5,4557.9,Cash,High,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
TXN005728,2024-01-30,phillip55@example.com,Clothing,Sweater,Ryan Munoz,3,204.83,9.5,556.11,Debit Card,Urgent,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN005729,2025-04-15,darrell96@example.org,Books,Biography,Noah Rhodes,8,15.99,10.5,114.49,Paypal,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN005730,2025-06-19,russellterri@example.net,Books,Biography,Daniel Wagner,9,78.84,27.3,515.85,Cash,Urgent,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
TXN005731,2023-12-25,bgray@example.net,Sports,Bicycle,Connie Lawrence,4,228.98,6.6,855.47,Paypal,Low,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN005732,2023-10-24,fpark@example.net,Clothing,Dress,Holly Wood,9,289.08,2.9,2526.27,Paypal,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005733,2024-08-09,cdelacruz@example.com,Clothing,T-Shirt,Ethan Adams,11,286.27,29.6,2216.87,Cash,High,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
TXN005734,2024-07-09,cruzjames@example.org,Books,Non-Fiction,Allison Hill,1,73.66,3.0,71.45,Credit Card,Low,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
TXN005735,2024-11-19,lisacollins@example.net,Electronics,Headphones,Daniel Wagner,4,1971.38,21.0,6229.56,Debit Card,Low,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1
TXN005736,2025-05-12,paynekimberly@example.net,Sports,Bicycle,Carla Gray,9,302.27,3.2,2633.38,Credit Card,Medium,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005737,2024-01-16,robertskeith@example.org,Electronics,Headphones,Tommy Walter,5,174.26,9.5,788.53,Paypal,Low,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1
TXN005738,2025-05-03,ggreen@example.org,Home & Garden,Decor,Angie Henderson,6,755.84,22.3,3523.73,Bank Transfer,Medium,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
TXN005739,2023-12-20,michellesalazar@example.org,Home & Garden,Lamp,Cristian Santos,3,490.85,25.3,1099.99,Bank Transfer,Medium,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1
TXN005740,2024-02-03,burkegwendolyn@example.com,Clothing,Jeans,Connie Lawrence,7,84.03,26.7,431.16,Paypal,Low,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN005741,2024-05-02,joshuahorn@example.com,Books,Manual,Allison Hill,6,72.43,5.0,412.85,Debit Card,Medium,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005742,2025-04-18,alvarezmatthew@example.com,Home & Garden,Sofa,Allison Hill,1,34.61,20.6,27.48,Cash,High,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
TXN005743,2024-05-16,briandavidson@example.com,Sports,Soccer Ball,Connie Lawrence,2,256.15,14.5,438.02,Debit Card,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005744,2024-03-28,hollandmitchell@example.org,Clothing,Sweater,Angie Henderson,7,98.42,3.3,666.2,Credit Card,Low,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN005745,2025-05-05,mbarajas@example.com,Clothing,Jacket,Ryan Munoz,4,28.45,4.9,108.22,Debit Card,High,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005746,2024-06-12,jenniferanderson@example.net,Home & Garden,Plant,Monica Herrera,10,640.08,26.0,4736.59,Bank Transfer,High,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN005747,2024-07-12,frobinson@example.net,Books,Textbook,Monica Herrera,7,68.68,9.0,437.49,Credit Card,Urgent,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN005748,2024-04-13,lambanthony@example.net,Books,Non-Fiction,Patty Perez,1,78.95,15.8,66.48,Bank Transfer,High,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1
TXN005749,2024-10-03,rachel38@example.net,Home & Garden,Plant,Derek Zuniga,1,393.37,25.2,294.24,Debit Card,Urgent,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN005750,2024-09-01,stephanie36@example.com,Books,Manual,Carla Gray,2,10.26,29.8,14.41,Paypal,Urgent,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
TXN005751,2025-04-05,amorrison@example.net,Home & Garden,Bedding,Carla Gray,11,143.48,28.3,1131.63,Bank Transfer,Urgent,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1
TXN005752,2025-02-08,hatfieldkenneth@example.net,Books,Biography,Michele Williams,10,26.38,8.8,240.59,Bank Transfer,Urgent,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN005753,2024-08-16,chelsea44@example.com,Clothing,Jeans,Jamie Arnold,12,39.21,3.8,452.64,Credit Card,High,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN005754,2024-10-28,kevin52@example.com,Books,Fiction,Dylan Miller,2,79.66,1.1,157.57,Cash,Medium,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN005755,2024-08-23,kwilcox@example.net,Home & Garden,Plant,Allison Hill,10,565.36,8.0,5201.31,Debit Card,Urgent,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN005756,2025-08-12,wigginsjohn@example.org,Electronics,Headphones,Patty Perez,7,1443.19,14.4,8647.59,Debit Card,Low,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN005757,2024-02-13,tinashepard@example.org,Books,Manual,Ethan Adams,6,41.67,4.8,238.02,Debit Card,Low,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN005758,2025-01-03,loweandrew@example.net,Electronics,Headphones,Noah Rhodes,7,1265.13,21.8,6925.32,Debit Card,Low,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1
TXN005759,2024-11-09,ghoward@example.org,Clothing,Dress,Ethan Adams,4,201.42,19.4,649.38,Credit Card,High,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
TXN005760,2025-05-31,tracielong@example.com,Sports,Soccer Ball,Ryan Munoz,9,188.1,5.9,1593.02,Bank Transfer,Urgent,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0
TXN005761,2025-04-03,kerri63@example.org,Sports,Basketball,Gina Moore,4,329.55,21.8,1030.83,Credit Card,Low,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN005762,2025-04-05,crussell@example.net,Books,Non-Fiction,Ryan Munoz,1,73.68,24.1,55.92,Bank Transfer,Medium,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
TXN005763,2024-01-28,lauracannon@example.com,Home & Garden,Sofa,Jamie Arnold,6,698.03,13.4,3626.96,Credit Card,Low,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN005764,2024-04-11,douglaslloyd@example.org,Books,Biography,Brian Ramirez,10,49.21,2.6,479.31,Credit Card,Urgent,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN005765,2025-05-09,bishoprichard@example.com,Electronics,Camera,Jamie Arnold,11,1601.27,26.6,12928.65,Debit Card,High,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
TXN005767,2023-12-30,andersondenise@example.com,Home & Garden,Bedding,Lisa Hensley,7,384.46,1.4,2653.54,Credit Card,Low,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0
TXN005768,2024-02-29,haynesmichelle@example.net,Clothing,Sweater,Abigail Shaffer,3,75.16,20.0,180.38,Debit Card,High,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
TXN005769,2023-12-24,starkkristy@example.net,Home & Garden,Lamp,Connie Lawrence,6,334.31,23.7,1530.47,Credit Card,Medium,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
TXN005770,2024-07-16,anthony56@example.net,Books,Non-Fiction,Gabrielle Davis,7,74.38,5.0,494.63,Debit Card,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005771,2023-10-28,burkenancy@example.org,Books,Biography,Abigail Shaffer,1,51.81,17.7,42.64,Bank Transfer,Low,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
TXN005772,2025-08-09,herringpatricia@example.org,Home & Garden,Sofa,Ethan Adams,1,750.86,15.9,631.47,Debit Card,High,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
TXN005773,2024-09-24,heather27@example.com,Electronics,Monitor,Gina Moore,11,1712.78,1.9,18482.61,Cash,High,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
TXN005774,2025-05-10,fcherry@example.net,Books,Textbook,Gabrielle Davis,3,60.16,20.5,143.48,Paypal,Low,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
TXN005775,2024-07-23,lindaperez@example.com,Home & Garden,Cookware,Margaret Hawkins Dds,10,189.05,25.6,1406.53,Bank Transfer,High,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN005776,2024-08-01,davisjoseph@example.com,Books,Non-Fiction,Allison Hill,7,24.08,15.8,141.93,Bank Transfer,Urgent,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN005777,2025-04-10,nicolerandall@example.net,Sports,Bicycle,Carla Gray,1,36.29,9.3,32.92,Cash,Medium,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN005778,2024-12-26,lewisamanda@example.org,Books,Non-Fiction,Lisa Hensley,9,72.38,4.6,621.45,Paypal,Urgent,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0
TXN005779,2025-05-22,elizabethlittle@example.com,Books,Non-Fiction,Lisa Hensley,8,70.38,3.4,543.9,Bank Transfer,Medium,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
TXN005780,2025-03-22,jacqueline54@example.com,Clothing,Jacket,Patty Perez,6,255.84,3.5,1481.31,Cash,Medium,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
TXN005781,2024-07-04,kathleenweaver@example.net,Home & Garden,Sofa,Brian Ramirez,11,546.59,14.6,5134.67,Paypal,Urgent,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0
TXN005782,2024-12-11,jonescarolyn@example.net,Home & Garden,Sofa,Tommy Walter,5,663.71,4.5,3169.22,Paypal,Urgent,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
